tweet,user,location,date
My view this morning. #NYSUT  #CTA #lakeplacidny @ High Peaks Resort https://t.co/TD2edVGXMI,mcase1013,"Latham, NY",2019-10-19 14:06:10
Just trying to get to work and the blue line has “issues” I could’ve biked by now. Smh. #CTA,BVAX,Chicago (west town),2019-10-19 14:00:14
"Stay classy Chicago..... 
#chicago #CTA #redline https://t.co/52TI2eEjyo",isayfuck_alot,"Chicago, IL",2019-10-19 13:57:34
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",itsaksinha,India,2019-10-19 13:57:33
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",kavindrapatel,San Fancisco Bay Area,2019-10-19 13:56:25
"@aparnayadav18 @amitmalikus His guidance, optimistic nature towards #CTA path &amp; amazing personality says it all.",vipulgoel19,"New Delhi, India",2019-10-19 13:33:44
RT @irishinbritain: Yesterday @HouseofCommons published a detailed and useful briefing on the Common Travel Area &amp; Irish citizens' rights a…,ra_gg12,Hartlepool,2019-10-19 13:25:50
#CTA GREEN LINE: Shuttle buses replace rail service from Roosevelt to 35th/IIT until 4am Monday ⚠️ https://t.co/OyRtXfccRd,WGNtraffic,"Chicago, IL",2019-10-19 13:09:46
7 CTA button design guidelines https://t.co/eFboljZrE6 #CTA https://t.co/ChJeicSwjL,gizmodesign,"Chicago, IL",2019-10-19 13:00:48
"I am all set for Salesforce Architect Summit. And what about you? 
#SalesforceArchitect #CTA #Ohana… https://t.co/oS8esyj62h",DanielMadhure,India,2019-10-19 12:55:41
"Man stops train robbery on way to Chicago Marathon, still runs in race - KOLD: https://t.co/FuBta5qyI9 #CTA #Metra… https://t.co/kWMTBLURad",MyTransit_CH,"Chicago, IL",2019-10-19 12:55:22
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",JollyPaarth,"Chandigarh, India",2019-10-19 12:48:05
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",abhinavguptas,"Gurgaon, India",2019-10-19 12:37:33
CTA repairs continue at a slow pace on the north side - CBS Chicago - asume tech: https://t.co/uPRkUuTvfu #CTA… https://t.co/iqikFV3aCZ,MyTransit_CH,"Chicago, IL",2019-10-19 12:35:08
"#CTA BLUE LINE: Until 4am Monday, the Division station will be closed ⚠️ Then @ 4am Monday, trains toward downtown… https://t.co/GupRBqRs9T",WGNtraffic,"Chicago, IL",2019-10-19 12:30:18
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",ArchLadies,Worldwide,2019-10-19 12:29:55
"The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta… https://t.co/gIaYcKY1yh",arpitjai03,Pune,2019-10-19 12:23:36
RT @irishinbritain: Yesterday @HouseofCommons published a detailed and useful briefing on the Common Travel Area &amp; Irish citizens' rights a…,Wirralo,United Kingdom.,2019-10-19 11:33:06
RT @irishinbritain: Yesterday @HouseofCommons published a detailed and useful briefing on the Common Travel Area &amp; Irish citizens' rights a…,DeclanBurke2,,2019-10-19 11:32:28
RT @ReneJHerrera: Sleeping homeless man on Red Line. Everyone is too scared to sit across from him. Yes he smells #CTA http://t.co/jEUjBmSi…,MSpan10,,2019-10-19 09:01:44
RT @buzzwordsmith: Every morning sleeping homeless on #CTA blue line from O'Hare. The train will be full soon and they sleep on... https://…,MSpan10,,2019-10-19 09:01:15
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",techysunil,Noida,2019-10-19 07:51:19
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",bhaigadepuru,Pune,2019-10-19 07:15:39
RT @SPOTNEWSonIG: Damen/Blue Line: we got taggers on the #CTA platform. #ChicagoScanner,speedymonkey3D,✶✶✶✶,2019-10-19 07:00:57
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",goyal__sa,Pune,2019-10-19 06:58:21
RT @SPOTNEWSonIG: Damen/Blue Line: we got taggers on the #CTA platform. #ChicagoScanner,ValleyBoyEru,"Chicago, IL",2019-10-19 06:42:45
Late night ride back “home.” #cta #ctaredline #thorndale #chicago https://t.co/T0eNhpNqaa,TheAllenCompany,Greater Cincinnati,2019-10-19 06:41:56
Damen/Blue Line: we got taggers on the #CTA platform. #ChicagoScanner,SPOTNEWSonIG,Chicago IL ,2019-10-19 06:41:04
"RT @jigarshah189: @deepuchacko enthralling the @SFArchSummit audience with his wit and humour!

A great session on kick-starting &amp; beginnin…",bhaigadepuru,Pune,2019-10-19 06:34:30
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",mittalpayalSF,"Pune, India",2019-10-19 06:27:09
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",JollyPaarth,"Chandigarh, India",2019-10-19 06:26:30
RT @RoshanKotla: Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving insights…,arpitjai03,Pune,2019-10-19 06:21:53
RT @RoshanKotla: Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving insights…,SFArchSummit,"Pune, India",2019-10-19 06:18:51
"RT @jigarshah189: @deepuchacko enthralling the @SFArchSummit audience with his wit and humour!

A great session on kick-starting &amp; beginnin…",RupeshBhatia85,"Mumbai, India",2019-10-19 06:15:26
RT @RoshanKotla: Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving insights…,bhaigadepuru,Pune,2019-10-19 05:59:27
RT @RoshanKotla: Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving insights…,JollyPaarth,"Chandigarh, India",2019-10-19 05:51:41
"210 W 79th St: a call of a battery in progress at the #CTA bus garage, caller says a female is fighting w/ her girlfriend. #ChicagoScanner",SPOTNEWSonIG,Chicago IL ,2019-10-19 05:39:31
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",vis_cus,"Pune, India",2019-10-19 05:29:20
"@deepuchacko enthralling the @SFArchSummit audience with his wit and humour!

A great session on kick-starting &amp; be… https://t.co/wPxWV0rA2G",jigarshah189,"Pune, India",2019-10-19 05:19:50
Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving in… https://t.co/Qy5J3Lcpps,RoshanKotla,"Hyderabad, India",2019-10-19 05:09:43
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",jayeshtej,"Pune, India",2019-10-19 05:08:49
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",RupeshBhatia85,"Mumbai, India",2019-10-19 05:07:32
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",Nonprofit__c,"Pune, India",2019-10-19 05:02:31
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",HarshalaShewale,"Pune, Maharashtra",2019-10-19 04:57:44
"Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta… https://t.co/TKSujqIErY",arpitjai03,Pune,2019-10-19 04:54:32
Second session of thr day by @deepuchacko!! A man who inspires millions of #trailblazers to become #CTA!!… https://t.co/J2tmRPp6P3,iamShyamR,"Bengaluru, India",2019-10-19 04:39:17
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",arpitjai03,Pune,2019-10-19 04:33:22
"016:
4917 N Milwaukee
Officers were flagged down at the Jeff Park station for a person refusing to get off a #cta b… https://t.co/XwXJimpNlc",Chicago_Scanner,"Portage Park, Chicago",2019-10-19 04:13:21
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/tv38k8TTWI… https://t.co/7sDEzhrwZp,profitupturn,"Allen, TX",2019-10-19 03:30:09
"😠: The general mood fell for the worst in the last hour. Analyzed 20 tweets, with 54.85% feeling Displeasure. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-19 02:00:57
"If Illinois bans red light cameras, lawmakers will have blood on their hands - Streetsblog Chicago:… https://t.co/6bip13CwQh",MyTransit_CH,"Chicago, IL",2019-10-19 01:55:26
My very merry Christmas wish https://t.co/LGC2NQo51r  #WGN #Chicago #Chicagotheatre #Holiday #chicagobulls… https://t.co/c4h5MZj06Z,aheadsocially,United States,2019-10-19 01:11:02
My very merry Christmas wish is to have a best friend https://t.co/LGC2NQo51r  #WGN #Chicago #Chicagotheatre… https://t.co/8YBTG6RMii,aheadsocially,United States,2019-10-19 01:08:01
"😀: The overall mood of riders improved in the last 60 minutes. Analyzed 11 tweets, with 66.98% feeling Comfortable. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-19 01:02:03
CTA Repairs Continue At A Slow Pace On The North Side - CBS Chicago: https://t.co/xyi3NuQ6AZ #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-19 00:50:24
"Bus Zone Expansion Plan Unveiled, But Enforcement Still An Issue - CBS Chicago: https://t.co/HTOhPgCAkT #CTA #Metra… https://t.co/9vucIOGTHP",MyTransit_CH,"Chicago, IL",2019-10-19 00:40:38
"😠: The mood of riders worsened in the last hour. Analyzed 23 tweets, with 68.75% feeling Rattled. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-19 00:04:22
Eleanor's very merry Christmas wish Now The Musical https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre #Holiday… https://t.co/mKLuIVOjUV,aheadsocially,United States,2019-10-18 23:35:02
Debris on road shuts down lanes on I-394 in Ford Heights: https://t.co/FsxoOtrDAK #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-18 23:20:16
"😃: The overall mood of riders improved in the last hour. Analyzed 40 tweets, with 54.33% feeling Joy. #Chicago #CTA… https://t.co/yMZ6MeQo07",CtaMood,"Chicago, IL",2019-10-18 23:02:02
"😠: The mood decreased in the past 60 minutes. Analyzed 33 tweets, with 54.88% feeling Irritated. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 22:02:03
"This is great, we're investing into our public transit infrastructure while tackling the congestion that single-pas… https://t.co/sg4w5btkc1",therealarushi,Chicago,2019-10-18 22:01:38
"Mayor Lightfoot wants to jack up the price of ride-hailing trips, and that's a very good thing - Streetsblog Chicag… https://t.co/09b82HwBaE",MyTransit_CH,"Chicago, IL",2019-10-18 21:50:32
"The Musical Eleanor's very merry Christmas wish buy Tickets Now
 https://t.co/LGC2NQo51r
#WGN #Chicago… https://t.co/ROYWOqQdXN",aheadsocially,United States,2019-10-18 21:50:02
#CTA BROWN LINE 🚧 WEEKEND WORK https://t.co/T2nA9qNzFO,WGNtraffic,"Chicago, IL",2019-10-18 21:36:36
"😃: The general mood increased for the better in the last hour. Analyzed 28 tweets, with 60.1% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 21:01:59
Lightfoot unveils $40 million congestion fee on solo ride-hail trips; downtown rides take biggest hit:… https://t.co/zAYfARu1fF,MyTransit_CH,"Chicago, IL",2019-10-18 20:50:30
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",SaasLearner,NYC,2019-10-18 20:44:14
City devotes $20 million in new funding to making CTA buses faster - Chicago Tribune: https://t.co/ZV5L7o7zR0 #CTA… https://t.co/If0XKlwuco,MyTransit_CH,"Chicago, IL",2019-10-18 20:32:31
"😠: The overall mood of riders worsened in the last 60 minutes. Analyzed 28 tweets, with 67.78% feeling Tense. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 20:02:16
"Eleanor's very merry Christmas wish Tickets now on sale
 https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre… https://t.co/mhbhBaxbKO",aheadsocially,United States,2019-10-18 19:24:02
"RT @CircIntv: #Octoberfest2019 is over so it’s time to get back to the journal. This month read about #CTA, #CTO and #PCI, Optimizing #FFR…",JAHA_AHA,,2019-10-18 19:14:41
"World Premier Get tickets now  https://t.co/LGC2NQo51r
#WGN #Chicago #Chicagotheatre #chicagobulls #CUBS… https://t.co/PtgISQ7bOg",aheadsocially,United States,2019-10-18 19:13:01
"RT @semrush: Want more email subscribers? Contest entries? Conversions? You won’t get them without the right call to action💥

Read on to fi…",IMsuccess_blog,"Easton, PA",2019-10-18 19:08:39
"In Chicago, more ride-hailing fees and bus-only lanes aim to reduce congestion: https://t.co/7K904x6HwI #CTA #Metra… https://t.co/5iub4KwSwM",MyTransit_CH,"Chicago, IL",2019-10-18 19:05:42
"😀: The mood of riders on the CTA improved in the last hour. Analyzed 34 tweets, with 64.35% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 19:02:01
Eleanor's very merry Christmas wish the musical https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre #Holiday… https://t.co/0JBZDv8cp8,aheadsocially,United States,2019-10-18 18:28:01
#VistaTA new teachers and relatively new teachers!! I highly recommend looking into this new educator weekend!! Jus… https://t.co/RzdCi61BGJ,MKimistry,,2019-10-18 18:23:22
"Eleanor's very merry Christmas wish Tickets on sale
 https://t.co/LGC2NQo51r
#ChicagoBears #chicagotribune… https://t.co/6cOE9e9XwH",aheadsocially,United States,2019-10-18 18:21:01
French rail routes disrupted by strike over train security - Chicago Tribune: https://t.co/wCHXreqvwv #CTA #Metra… https://t.co/UfVkUb8f9o,MyTransit_CH,"Chicago, IL",2019-10-18 18:10:16
"😎: The mood of riders on the CTA decreased in the last hour. Analyzed 23 tweets, with 77.78% feeling Satisfied. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 18:01:48
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",arpitjai03,Pune,2019-10-18 18:01:16
"E-commerce: Add to Cart buttons and CTA that improve conversion rates
https://t.co/13DtP3uymp
#ecommerce… https://t.co/W8zscLZPqx",deeryyp,nowhere,2019-10-18 18:00:34
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",Nonprofit__c,"Pune, India",2019-10-18 18:00:32
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",ManavPhatnani,"Pune, India",2019-10-18 17:59:07
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",MaheshsMasher,"Bengaluru, India",2019-10-18 17:20:43
"😃: The overall mood of riders improved in the last 60 minutes. Analyzed 29 tweets, with 59.52% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 17:03:13
"The Musical Eleanor's very merry Christmas wish Tickets on sale now
 https://t.co/LGC2NQo51r
#ChicagoBears… https://t.co/ESlvMOPSNY",aheadsocially,United States,2019-10-18 16:25:03
"RT @ShelbyRatifyERA: #ImpeachTheMFTraitor 
Twitter is not going to save us! We must ALL engage w/ our MoC, regardless of political party.
F…",Mommabarb54,USA,2019-10-18 16:00:53
"🙄: There was a fall in rider mood over the past hour. Analyzed 27 tweets, with 67.45% feeling Hatred. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 16:00:50
Increase your webshop traffic #onlinepublication #cta #retail #wepublish #youperform https://t.co/K4qqXJBNXK,NienkeBr,Netherlands,2019-10-18 15:55:26
"RT @merf1128: #CTA operator: ""And to the left is the cemetery, where you can see the pack of wild Chicago coyotes!"" 
*5 mins later*
""It is…",michelleamania,Chiberia,2019-10-18 15:43:02
"RT @MyTransit_CH: Metra, Pace update Will County Board on 2020 budgets - Suburban Life Publications: https://t.co/gbXL5EdHeO #CTA #Metra #T…",WIOMAX_MD,United States,2019-10-18 15:38:38
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",SharmaAvi28,"Toronto, Canada",2019-10-18 15:33:21
#ATU bus workers president tells #CTA and #PACE bus operators to give free rides for #CTUSEIUstrike #PutItInWriting #atucomm,erekslater2,,2019-10-18 15:04:48
"😠: The general mood worsened over the past 60 minutes. Analyzed 22 tweets, with 56.61% feeling Hatred. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 15:02:18
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",MaddyConnect,"Pune, India",2019-10-18 14:53:59
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/UADrONPbfO… https://t.co/N1BRVZ6xMF,OnSiteWP,"Arizona, USA",2019-10-18 14:50:03
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/UADrONPbfO… https://t.co/B9rPxXewDa,OnSiteWP,"Arizona, USA",2019-10-18 14:50:03
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/UBqVBW1mTF… https://t.co/5YcrcGdC6R,OnSiteWP,"Arizona, USA",2019-10-18 14:50:03
"RT @AppLeadGen: Place your lead gen forms and #CTA in a neat area.🙂

It doesn’t matter how persuasive the copy is– do your best to leave en…",AppLeadGen,"London, England",2019-10-18 14:45:01
"Metra, Pace update Will County Board on 2020 budgets - Suburban Life Publications: https://t.co/gbXL5EdHeO #CTA… https://t.co/Zbp3Q0F3tP",MyTransit_CH,"Chicago, IL",2019-10-18 14:35:31
Metra UP-NW Line trains delayed by mechanical issues - Chicago Sun-Times: https://t.co/3ncYr2Uawv #CTA #Metra… https://t.co/XCGVKZzeMB,MyTransit_CH,"Chicago, IL",2019-10-18 14:35:30
"""This can help you engage them and encourage them to make more purchases."" https://t.co/ls5uc0HQbR… https://t.co/aaKjae8spN",compumagick,"Springfield, IL, U.S.A.",2019-10-18 14:30:21
"😀: The general mood fell for the worst in the last hour. Analyzed 36 tweets, with 62.53% feeling Cheerful. #Chicago… https://t.co/qIP5qD7paW",CtaMood,"Chicago, IL",2019-10-18 14:01:57
"'What Not to Do on the Homepage' 🤔📲🛒 Clear, actionable advice from our partners @Contentsquare #UX #fashion #retail… https://t.co/xfHqs4mV8i",REOdigital,London,2019-10-18 13:35:51
New Bus Route Coming to Chicago Rockford International Airport - https://t.co/B0svHgxzx4: https://t.co/AiEeeWZP4Y… https://t.co/i3PQhnEnzO,MyTransit_CH,"Chicago, IL",2019-10-18 13:35:13
"#Email Marketing #Tips to Help You Generate More #Sales.
https://t.co/LKcv2qzhjb Via @Designmodo 
#EmailMarketing… https://t.co/FVq60s9ZEi",infotanksmedia,"California, USA",2019-10-18 13:31:02
It’s frowned upon to place a sales pitch on your blog post when it clearly serves no purpose. What you need is a… https://t.co/OOXEiMkNw7,seo_resellers01,"British Columbia, Canada",2019-10-18 13:26:10
Mechanical issues prompt delays on Metra UP-NW Line: https://t.co/3ncYr2Uawv #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-18 13:19:38
"I made it, everyone on the #CTA is cheering. (Not really, they all have their headphones I’m oblivious to my great accomplishment.",smykes,"Chicago, IL",2019-10-18 13:15:32
"RT @airportiacom: EasyJet flight #U22846 from Catania #CTA to Milan #MXP on October 18, 2019 was late by more than 3 hours! Claim 250€ in f…",claimcompanies,,2019-10-18 13:07:23
Starting Monday your commute downtown from the #WestTown and #WickerPark neighborhoods could be in for a jolt with… https://t.co/aU8UpztV1Q,WBBM780Traffic,"Chicago, IL",2019-10-18 13:04:17
"EasyJet flight #U22846 from Catania #CTA to Milan #MXP on October 18, 2019 was late by more than 3 hours! Claim 250… https://t.co/g1wOXzGsrX",airportiacom,World,2019-10-18 13:00:11
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",mittalpayalSF,"Pune, India",2019-10-18 12:57:59
"#CTA BLUE LINE (WEEKEND WORK): Starting @ 10pm, the Division station WILL BE CLOSED until 4am Monday 🚇 https://t.co/vZm44i2ilJ",WGNtraffic,"Chicago, IL",2019-10-18 12:36:41
"😀: The general mood increased for the better in the last hour. Analyzed 17 tweets, with 69.82% feeling Happy. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 12:03:07
County hosts bike collection to benefit low-income residents - Chicago Tribune: https://t.co/xGXo6poLmL #CTA #Metra… https://t.co/MIGtdW0UFS,MyTransit_CH,"Chicago, IL",2019-10-18 11:35:30
"Can emojis help you to stand out? 🚴‍♀️👡🐇

From #CTA's to platforms - and yes, your choice of #emoji - there’s lots… https://t.co/tgA1lAyYQ7",oxfordcontentco,"Oxfordshire, England ",2019-10-18 11:01:27
Really cool and such detail level #Friday #read ! Rounded or Sharp-Corner Buttons? Trivial Design Decisions That Ac… https://t.co/XzJfejPEUr,EvaDage_,,2019-10-18 10:52:38
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",sfb2bblr,"Bengaluru, India",2019-10-18 10:52:33
School bus driver charged with driving while intoxicated - Chicago Tribune: https://t.co/RKyUAHzDoc #CTA #Metra… https://t.co/EB0fisZTv1,MyTransit_CH,"Chicago, IL",2019-10-18 10:40:26
RT @irishinbritain: Yesterday @HouseofCommons published a detailed and useful briefing on the Common Travel Area &amp; Irish citizens' rights a…,maireadrua,"LDN UK, DUB IRL",2019-10-18 10:32:21
"RT @TeelaResists: 😭😭#CTA 1😭😭#Baltimore #DMV 
TODAY    1 PM – 2 PM
Meet at:  Blue Iris Flowers
918 Frederick Rd  21228
Then travel to Rep. C…",sonny_scroggins,United States,2019-10-18 10:31:31
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",ishitarkedia,"Pune, India",2019-10-18 10:22:34
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",devhari3,"Chennai, India",2019-10-18 10:21:51
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",ch_sz_knapp,"Munich, Bavaria",2019-10-18 10:09:49
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",meazinkya,,2019-10-18 10:05:51
RT @irishinbritain: Yesterday @HouseofCommons published a detailed and useful briefing on the Common Travel Area &amp; Irish citizens' rights a…,AislingKeavey,Dublin / London,2019-10-18 10:01:42
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",garimakour,"Pune, India",2019-10-18 09:57:15
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",Swati_Taunk,India,2019-10-18 09:43:26
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",bhanusfdc,"Bengaluru, India",2019-10-18 09:42:22
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",gauravkheterpal,"Jaipur, India",2019-10-18 09:41:48
The list-unsubscribe header is not a #CTA for #recipients to opt out from your #emails. What is this then? Read our… https://t.co/gcx4LehAbY,Mailtrap,"Kiev, Ukraine",2019-10-18 09:26:10
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",bhaigadepuru,Pune,2019-10-18 09:11:03
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",amit_shingavi,Pune,2019-10-18 09:04:14
"RT @MyTransit_CH: Self-balancing Scooter Market 2019 – Ninebot, Segway, Inventist, IPS, Robstep - The Chicago Sentinel: https://t.co/Sh7zE0…",WIOMAX_MD,United States,2019-10-18 09:02:33
RT @DisFanScott: You know you're really old when you still call some of the CTA rail system by name(s) or street(s) rather than using the c…,yeahrightmann,,2019-10-18 08:56:18
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",jigarshah189,"Pune, India",2019-10-18 08:54:54
"RT @SFArchSummit: We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose your…",vikramindia1982,,2019-10-18 08:51:04
"We are almost here and for you to plan your Saturday and absorb more, here is the schedule of #SFArchSummit.
Choose… https://t.co/S8wjaiNhrG",SFArchSummit,"Pune, India",2019-10-18 08:40:28
"Self-balancing Scooter Market 2019 – Ninebot, Segway, Inventist, IPS, Robstep - The Chicago Sentinel:… https://t.co/FBFg66biRS",MyTransit_CH,"Chicago, IL",2019-10-18 08:35:12
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/wn7aAQB6Jb… https://t.co/2dHdTIeG0H,CarJohnes,"Houston, TX",2019-10-18 08:22:03
"Metra, Pace update Will County Board on 2020 budgets - The Herald-News: https://t.co/Yeyl6y4X52 #CTA #Metra… https://t.co/68zHPkbKtm",MyTransit_CH,"Chicago, IL",2019-10-18 08:20:26
"RT @LCNMPatriot: Vapers! Share This! Retweet this! Spread This Far And Wide! 

https://t.co/dzqm3N5iUG

#CTA #CallToAction #vapingsaveslive…",Kymaticus2017,,2019-10-18 05:21:34
"RT @LCNMPatriot: Vapers! Share This! Retweet this! Spread This Far And Wide! 

https://t.co/dzqm3N5iUG

#CTA #CallToAction #vapingsaveslive…",pranavwagh,"Bangalore, India",2019-10-18 05:14:53
"RT @LCNMPatriot: Vapers! Share This! Retweet this! Spread This Far And Wide! 

https://t.co/dzqm3N5iUG

#CTA #CallToAction #vapingsaveslive…",VapinXsmoker,🇺🇸,2019-10-18 05:05:11
"RT @CtaMood: 😎: The mood of riders improved in the last hour. Analyzed 13 tweets, with 82.54% feeling Upbeat. #Chicago #CTA #CTAMOOD",spark_radio_CHI,"Chicago, Illinois ",2019-10-18 05:03:03
"😎: The mood of riders improved in the last hour. Analyzed 13 tweets, with 82.54% feeling Upbeat. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-18 05:02:06
"RT @LCNMPatriot: Vapers! Share This! Retweet this! Spread This Far And Wide! 

https://t.co/dzqm3N5iUG

#CTA #CallToAction #vapingsaveslive…",lukdawg136,witchita falls tx,2019-10-18 04:56:49
"A heads up for #CTA #RedLine riders..
#ChicagoTraffic 
@WBBMNewsradio https://t.co/JkXEEUkr7C",WBBM780Traffic,"Chicago, IL",2019-10-18 04:27:04
"RT @CircIntv: #Octoberfest2019 is over so it’s time to get back to the journal. This month read about #CTA, #CTO and #PCI, Optimizing #FFR…",rafaelportalup2,,2019-10-18 04:06:34
